"","FID","publicid","origintime","longitude","latitude","depth","magnitude","magnitudetype","status","phases","type","agency","updatetime","origin_geom","Energy","Date","Time"
"414","quake.3474093","3474093","2011-03-05T06:34:03",172.7244,-43.5479,9.74,5.04,"Ml","reviewed",102,"earthquake","WEL(GNS_Primary)","2012-02-15T15:44:00","POINT (-43.54793 172.72444)",0.109647819614319,2011-03-05,"06:34:03"
"415","quake.3473252","3473252","2011-03-03T13:19:21",175.0787,-41.081,29,4.62,"Ml","reviewed",96,"earthquake","WEL(GNS_Primary)","2012-02-15T15:42:00","POINT (-41.08104 175.07866)",0.0416869383470336,2011-03-03,"13:19:21"
"416","quake.3472177","3472177","2011-03-01T09:42:09",172.655,-43.6099,8.91,4.6,"Ml","reviewed",54,"earthquake","WEL(GNS_Primary)","2012-02-15T15:39:00","POINT (-43.6099 172.65503)",0.0398107170553497,2011-03-01,"09:42:09"
"417","quake.3472164","3472164","2011-03-01T09:07:51",174.5586,-41.1974,40.98,4.52,"Ml","reviewed",94,"earthquake","WEL(GNS_Primary)","2012-02-15T15:39:00","POINT (-41.19741 174.55859)",0.0331131121482591,2011-03-01,"09:07:51"
"418","quake.3470222","3470222","2011-02-25T04:40:11",172.6321,-43.579,6.76,4.65,"Ml","reviewed",28,"earthquake","WEL(GNS_Primary)","2012-07-26T16:07:00","POINT (-43.57896 172.63211)",0.0446683592150963,2011-02-25,"04:40:11"
"419","quake.3469034","3469034","2011-02-22T19:30:21",172.6294,-43.595,4.74,4.55,"Ml","reviewed",21,"earthquake","WEL(GNS_Primary)","2012-07-26T16:01:00","POINT (-43.59496 172.62938)",0.0354813389233575,2011-02-22,"19:30:21"
"420","quake.3468980","3468980","2011-02-22T17:00:21",172.6544,-43.5901,5.96,4.61,"Ml","reviewed",29,"earthquake","WEL(GNS_Primary)","2012-07-26T16:01:00","POINT (-43.59011 172.6544)",0.0407380277804113,2011-02-22,"17:00:21"
"421","quake.3468931","3468931","2011-02-22T14:30:15",172.6668,-43.6002,3.4,4.59,"Ml","reviewed",23,"earthquake","WEL(GNS_Primary)","2012-07-26T16:01:00","POINT (-43.60024 172.66675)",0.038904514499428,2011-02-22,"14:30:15"
"422","quake.3468918","3468918","2011-02-22T14:04:40",172.6774,-43.5813,5,4.61,"Ml","reviewed",30,"earthquake","WEL(GNS_Primary)","2012-07-26T16:00:00","POINT (-43.58126 172.67738)",0.0407380277804113,2011-02-22,"14:04:40"
"423","quake.3468797","3468797","2011-02-22T08:21:07",172.6181,-43.5785,8.16,4.71,"Ml","reviewed",19,"earthquake","WEL(GNS_Primary)","2012-07-26T16:00:00","POINT (-43.57854 172.61813)",0.0512861383991365,2011-02-22,"08:21:07"
"424","quake.3468765","3468765","2011-02-22T06:43:32",172.7049,-43.5919,7.33,4.77,"Ml","reviewed",23,"earthquake","WEL(GNS_Primary)","2012-07-26T15:59:00","POINT (-43.59186 172.70494)",0.0588843655355588,2011-02-22,"06:43:32"
"425","quake.3468758","3468758","2011-02-22T06:28:29",172.653,-43.5935,5.75,4.56,"Ml","reviewed",27,"earthquake","WEL(GNS_Primary)","2012-07-26T15:59:00","POINT (-43.59351 172.653)",0.0363078054770101,2011-02-22,"06:28:29"
"426","quake.3468746","3468746","2011-02-22T05:59:36",172.6698,-43.6111,8.33,4.56,"Ml","reviewed",29,"earthquake","WEL(GNS_Primary)","2012-07-26T15:59:00","POINT (-43.61106 172.66978)",0.0363078054770101,2011-02-22,"05:59:36"
"427","quake.3468672","3468672","2011-02-22T03:04:09",172.597,-43.5664,4.54,4.88,"Ml","reviewed",31,"earthquake","WEL(GNS_Primary)","2012-07-26T15:59:00","POINT (-43.56638 172.59698)",0.0758577575029184,2011-02-22,"03:04:09"
"428","quake.3468664","3468664","2011-02-22T02:43:03",172.7538,-43.5713,7.35,4.51,"Ml","reviewed",31,"earthquake","WEL(GNS_Primary)","2012-07-26T15:59:00","POINT (-43.57132 172.75377)",0.0323593656929628,2011-02-22,"02:43:03"
"429","quake.3510134","3510134","2011-02-22T01:51:10",172.6281,-43.5898,6.95,4.98,"Ml","reviewed",35,"earthquake","WEL(GNS_Primary)","2012-07-26T16:16:00","POINT (-43.58984 172.62813)",0.0954992586021437,2011-02-22,"01:51:10"
"430","quake.3468635","3468635","2011-02-22T01:50:30",172.6336,-43.5904,6.62,5.9,"Ml","reviewed",40,"earthquake","WEL(GNS_Primary)","2012-07-26T15:59:00","POINT (-43.59044 172.63362)",0.794328234724282,2011-02-22,"01:50:30"
"431","quake.3496304","3496304","2011-02-22T01:20:57",172.6964,-43.5827,8.63,4.52,"Ml","reviewed",27,"earthquake","WEL(GNS_Primary)","2012-07-26T16:15:00","POINT (-43.58266 172.69641)",0.0331131121482591,2011-02-22,"01:20:57"
"432","quake.3482411","3482411","2011-02-22T00:08:15",172.6564,-43.5995,7.39,4.68,"Ml","reviewed",24,"earthquake","WEL(GNS_Primary)","2012-07-26T16:13:00","POINT (-43.59953 172.65637)",0.0478630092322638,2011-02-22,"00:08:15"
"433","quake.3481939","3481939","2011-02-22T00:05:37",172.657,-43.5897,5,4.55,"Ml","reviewed",13,"earthquake","WEL(GNS_Primary)","2012-07-26T16:13:00","POINT (-43.58972 172.65695)",0.0354813389233575,2011-02-22,"00:05:37"
"434","quake.3468581","3468581","2011-02-22T00:04:19",172.6623,-43.5885,5.75,5.83,"Ml","reviewed",35,"earthquake","WEL(GNS_Primary)","2012-07-26T15:58:00","POINT (-43.58849 172.66228)",0.676082975391982,2011-02-22,"00:04:19"
"435","quake.3468577","3468577","2011-02-21T23:56:55",172.6688,-43.5863,5,4.86,"Ml","reviewed",29,"earthquake","WEL(GNS_Primary)","2012-07-26T15:58:00","POINT (-43.58628 172.66882)",0.0724435960074991,2011-02-21,"23:56:55"
"436","quake.3479899","3479899","2011-02-21T23:54:27",172.807,-43.5369,5,4.63,"Ml","reviewed",20,"earthquake","WEL(GNS_Primary)","2012-07-26T16:13:00","POINT (-43.53694 172.80701)",0.0426579518801593,2011-02-21,"23:54:27"
"437","quake.3479893","3479893","2011-02-21T23:53:33",172.7308,-43.5586,7.1,4.84,"Ml","reviewed",20,"earthquake","WEL(GNS_Primary)","2012-07-26T16:13:00","POINT (-43.55856 172.73076)",0.0691830970918936,2011-02-21,"23:53:33"
"438","quake.3468575","3468575","2011-02-21T23:51:42",172.6785,-43.5821,5.41,6.34,"Ml","reviewed",40,"earthquake","WEL(GNS_Primary)","2012-07-26T15:58:00","POINT (-43.58213 172.67848)",2.18776162394955,2011-02-21,"23:51:42"
"439","quake.3468023","3468023","2011-02-20T21:09:04",177.4829,-36.2312,33,4.75,"Ml","reviewed",22,"earthquake","WEL(GNS_Primary)","2012-07-26T15:57:00","POINT (-36.2312 177.48286)",0.0562341325190349,2011-02-20,"21:09:04"
"440","quake.3466988","3466988","2011-02-18T18:57:05",175.7597,-38.4899,180.13,4.65,"Ml","reviewed",73,"earthquake","WEL(GNS_Primary)","2012-07-26T15:56:00","POINT (-38.48994 175.75967)",0.0446683592150963,2011-02-18,"18:57:05"
"441","quake.3466702","3466702","2011-02-18T04:41:31",174.1556,-39.6624,218.22,4.61,"Ml","reviewed",82,"earthquake","WEL(GNS_Primary)","2012-07-26T15:55:00","POINT (-39.66244 174.15565)",0.0407380277804113,2011-02-18,"04:41:31"
"442","quake.3462681","3462681","2011-02-09T22:52:24",164.973,-47.2339,33,4.7,"Ml","reviewed",11,"earthquake","WEL(GNS_Primary)","2012-07-26T15:49:00","POINT (-47.23392 164.97296)",0.0501187233627272,2011-02-09,"22:52:24"
"443","quake.3460014","3460014","2011-02-04T04:56:29",172.3525,-43.6309,5,4.56,"Ml","reviewed",24,"earthquake","WEL(GNS_Primary)","2012-07-26T15:45:00","POINT (-43.63093 172.35249)",0.0363078054770101,2011-02-04,"04:56:29"
"444","quake.3456063","3456063","2011-01-27T15:02:47",176.0059,-38.4125,151.02,6.35,"Ml","reviewed",120,"earthquake","WEL(GNS_Primary)","2012-01-25T11:04:00","POINT (-38.41254 176.00592)",2.23872113856834,2011-01-27,"15:02:47"
"445","quake.3455703","3455703","2011-01-26T21:36:15",165.2875,-47.4967,33,4.57,"Ml","reviewed",14,"earthquake","WEL(GNS_Primary)","2012-01-25T11:04:00","POINT (-47.49669 165.28752)",0.0371535229097173,2011-01-26,"21:36:15"
"446","quake.3450113","3450113","2011-01-19T17:03:21",172.5412,-43.6114,8.88,5.11,"Ml","reviewed",58,"earthquake","WEL(GNS_Primary)","2012-01-25T10:58:00","POINT (-43.61139 172.54115)",0.128824955169313,2011-01-19,"17:03:21"
"447","quake.3449463","3449463","2011-01-18T08:45:47",176.1824,-38.1143,151.71,5.74,"Ml","reviewed",102,"earthquake","WEL(GNS_Primary)","2012-02-15T13:20:00","POINT (-38.11433 176.18243)",0.549540873857625,2011-01-18,"08:45:47"
"448","quake.3447162","3447162","2011-01-13T18:55:18",179.8559,-36.9344,33,4.72,"Ml","reviewed",37,"earthquake","WEL(GNS_Primary)","2012-01-25T10:53:00","POINT (-36.93444 179.85594)",0.0524807460249772,2011-01-13,"18:55:18"
"449","quake.3447031","3447031","2011-01-13T12:04:54",179.9406,-36.9297,33,5.65,"Ml","reviewed",53,"earthquake","WEL(GNS_Primary)","2012-01-25T10:53:00","POINT (-36.92974 179.94057)",0.446683592150963,2011-01-13,"12:04:54"
"450","quake.3446638","3446638","2011-01-12T15:47:33",177.3874,-38.9647,42.29,4.79,"Ml","reviewed",95,"earthquake","WEL(GNS_Primary)","2012-01-25T10:52:00","POINT (-38.96471 177.38741)",0.0616595001861482,2011-01-12,"15:47:33"
"451","quake.3443657","3443657","2011-01-06T06:41:59",175.1095,-38.7781,237.3,5.04,"Ml","reviewed",87,"earthquake","WEL(GNS_Primary)","2012-01-25T10:46:00","POINT (-38.77811 175.10953)",0.109647819614319,2011-01-06,"06:41:59"
"452","quake.3437415","3437415","2010-12-26T14:00:15",176.4864,-37.5361,204.07,5.36,"Ml","reviewed",99,"earthquake","WEL(GNS_Primary)","2011-12-13T09:27:00","POINT (-37.53609 176.48645)",0.229086765276777,2010-12-26,"14:00:15"
"453","quake.3437105","3437105","2010-12-25T21:30:16",172.632,-43.548,5.02,4.9,"Ml","reviewed",37,"earthquake","WEL(GNS_Primary)","2011-12-13T09:27:00","POINT (-43.54797 172.63196)",0.0794328234724282,2010-12-25,"21:30:16"
"454","quake.3436956","3436956","2010-12-25T13:32:10",172.6393,-43.5335,6.65,4.6,"Ml","reviewed",19,"earthquake","WEL(GNS_Primary)","2012-01-17T14:12:00","POINT (-43.53347 172.63927)",0.0398107170553497,2010-12-25,"13:32:10"
"455","quake.3436930","3436930","2010-12-25T11:59:40",177.1243,-36.8206,232.18,6.11,"Ml","reviewed",61,"earthquake","WEL(GNS_Primary)","2011-12-13T09:26:00","POINT (-36.82059 177.12431)",1.28824955169313,2010-12-25,"11:59:40"
"456","quake.3421512","3421512","2010-12-14T04:55:57",166.7105,-45.4437,12,4.76,"Ml","reviewed",10,"earthquake","WEL(GNS_Primary)","2011-12-13T09:19:00","POINT (-45.44371 166.71051)",0.0575439937337157,2010-12-14,"04:55:57"
"457","quake.3415989","3415989","2010-12-02T10:32:58",176.189,-37.8267,222.22,4.63,"Ml","reviewed",83,"earthquake","WEL(GNS_Primary)","2011-12-13T09:11:00","POINT (-37.8267 176.18898)",0.0426579518801593,2010-12-02,"10:32:58"
"458","quake.3415909","3415909","2010-12-02T06:25:51",176.511,-37.5765,190.4,4.51,"Ml","reviewed",60,"earthquake","WEL(GNS_Primary)","2011-12-13T09:10:00","POINT (-37.5765 176.51103)",0.0323593656929628,2010-12-02,"06:25:51"
"459","quake.3414347","3414347","2010-11-28T23:26:03",174.8772,-39.1229,220.71,5.3,"Ml","reviewed",96,"earthquake","WEL(GNS_Primary)","2011-01-17T08:33:00","POINT (-39.12286 174.87717)",0.199526231496888,2010-11-28,"23:26:03"
"460","quake.3413873","3413873","2010-11-28T01:22:13",175.5448,-40.8818,25.19,5.34,"Ml","reviewed",98,"earthquake","WEL(GNS_Primary)","2011-01-17T08:29:00","POINT (-40.88183 175.54485)",0.218776162394955,2010-11-28,"01:22:13"
"461","quake.3410825","3410825","2010-11-21T22:22:11",178.8602,-35.5479,209.64,5.12,"Ml","reviewed",36,"earthquake","WEL(GNS_Primary)","2011-01-17T08:13:00","POINT (-35.5479 178.86023)",0.131825673855641,2010-11-21,"22:22:11"
"462","quake.3410324","3410324","2010-11-20T19:52:23",176.1144,-38.3703,145.11,4.93,"Ml","reviewed",90,"earthquake","WEL(GNS_Primary)","2011-01-17T08:11:00","POINT (-38.37034 176.11438)",0.0851138038202376,2010-11-20,"19:52:23"
"463","quake.3407504","3407504","2010-11-15T02:58:20",173.5056,-40.2136,176.86,4.79,"Ml","reviewed",79,"earthquake","WEL(GNS_Primary)","2011-01-17T07:57:00","POINT (-40.21358 173.50562)",0.0616595001861482,2010-11-15,"02:58:20"
"464","quake.3407078","3407078","2010-11-14T06:21:05",172.4153,-43.5838,10.7,4.84,"Ml","reviewed",39,"earthquake","WEL(GNS_Primary)","2011-04-28T15:46:00","POINT (-43.58379 172.4153)",0.0691830970918936,2010-11-14,"06:21:05"
"465","quake.3406713","3406713","2010-11-13T12:34:07",172.4154,-43.5805,10.38,4.75,"Ml","reviewed",41,"earthquake","WEL(GNS_Primary)","2011-04-28T15:46:00","POINT (-43.58049 172.41536)",0.0562341325190349,2010-11-13,"12:34:07"
"466","quake.3403219","3403219","2010-11-06T13:52:04",172.063,-43.2113,8.71,4.59,"Ml","reviewed",31,"earthquake","WEL(GNS_Primary)","2011-04-15T13:49:00","POINT (-43.21131 172.06297)",0.038904514499428,2010-11-06,"13:52:04"
"467","quake.3402608","3402608","2010-11-05T07:06:21",165.788,-46.0351,12,4.51,"Ml","reviewed",10,"earthquake","WEL(GNS_Primary)","2011-01-17T07:34:00","POINT (-46.03507 165.78795)",0.0323593656929628,2010-11-05,"07:06:21"
"468","quake.3400620","3400620","2010-11-01T06:19:56",172.4068,-43.5862,8.04,4.55,"Ml","reviewed",24,"earthquake","WEL(GNS_Primary)","2011-04-28T15:44:00","POINT (-43.58623 172.40678)",0.0354813389233575,2010-11-01,"06:19:56"
"469","quake.3394702","3394702","2010-10-24T08:20:22",164.9249,-47.4151,33,5.36,"Ml","reviewed",10,"earthquake","WEL(GNS_Primary)","2011-01-16T16:12:00","POINT (-47.4151 164.92491)",0.229086765276777,2010-10-24,"08:20:22"
"470","quake.3394581","3394581","2010-10-24T02:13:29",172.7221,-43.4594,9.12,4.72,"Ml","reviewed",36,"earthquake","WEL(GNS_Primary)","2011-04-15T13:47:00","POINT (-43.45935 172.72214)",0.0524807460249772,2010-10-24,"02:13:29"
"471","quake.3391440","3391440","2010-10-18T22:32:16",172.5676,-43.5946,5,5.1,"Ml","reviewed",44,"earthquake","WEL(GNS_Primary)","2011-04-28T15:06:00","POINT (-43.59459 172.5676)",0.125892541179417,2010-10-18,"22:32:16"
"472","quake.3389582","3389582","2010-10-15T09:31:41",172.4859,-43.639,7.9,4.71,"Ml","reviewed",37,"earthquake","WEL(GNS_Primary)","2011-04-28T14:35:00","POINT (-43.63902 172.48593)",0.0512861383991365,2010-10-15,"09:31:41"
"473","quake.3388384","3388384","2010-10-13T03:42:30",172.4131,-43.5899,10.35,5.12,"Ml","reviewed",37,"earthquake","WEL(GNS_Primary)","2011-04-28T14:31:00","POINT (-43.58989 172.41307)",0.131825673855641,2010-10-13,"03:42:30"
"474","quake.3387174","3387174","2010-10-12T05:07:56",167.4011,-45.0434,111.85,4.66,"Ml","reviewed",20,"earthquake","WEL(GNS_Primary)","2011-01-16T15:43:00","POINT (-45.04345 167.40109)",0.0457088189614875,2010-10-12,"05:07:56"
"475","quake.3383047","3383047","2010-10-05T03:44:34",178.596,-36.1769,144.57,4.67,"Ml","reviewed",43,"earthquake","WEL(GNS_Primary)","2011-01-16T15:24:00","POINT (-36.17687 178.59601)",0.0467735141287198,2010-10-05,"03:44:34"
"476","quake.3382676","3382676","2010-10-04T09:21:50",172.4031,-43.5627,10.33,5.15,"Ml","reviewed",52,"earthquake","WEL(GNS_Primary)","2011-04-28T14:29:00","POINT (-43.56266 172.40314)",0.141253754462276,2010-10-04,"09:21:50"
"477","quake.3381792","3381792","2010-10-02T14:32:42",176.3932,-38.0647,160.91,5.28,"Ml","reviewed",98,"earthquake","WEL(GNS_Primary)","2011-03-02T14:04:00","POINT (-38.06468 176.3932)",0.190546071796325,2010-10-02,"14:32:42"
"478","quake.3381717","3381717","2010-10-02T10:50:15",174.1708,-39.6804,203.05,4.86,"Ml","reviewed",85,"earthquake","WEL(GNS_Primary)","2011-01-16T15:16:00","POINT (-39.68039 174.17078)",0.0724435960074991,2010-10-02,"10:50:15"
"479","quake.3380101","3380101","2010-09-29T04:14:48",177.2584,-36.757,284.61,6.53,"Ml","reviewed",57,"earthquake","WEL(GNS_Primary)","2012-04-30T10:24:00","POINT (-36.75703 177.25844)",3.38844156139203,2010-09-29,"04:14:48"
"480","quake.3379140","3379140","2010-09-27T06:40:09",177.3724,-37.056,139.05,4.77,"Ml","reviewed",46,"earthquake","WEL(GNS_Primary)","2012-04-26T08:58:00","POINT (-37.05602 177.37236)",0.0588843655355588,2010-09-27,"06:40:09"
"481","quake.3377536","3377536","2010-09-24T07:47:07",175.9806,-38.2583,197.46,5.64,"Ml","reviewed",92,"earthquake","WEL(GNS_Primary)","2012-04-26T08:55:00","POINT (-38.25833 175.98058)",0.436515832240166,2010-09-24,"07:47:07"
"482","quake.3377246","3377246","2010-09-23T20:13:04",177.3526,-36.577,252.27,4.87,"Ml","reviewed",29,"earthquake","WEL(GNS_Primary)","2012-04-26T08:54:00","POINT (-36.57698 177.35257)",0.0741310241300918,2010-09-23,"20:13:04"
"483","quake.3376639","3376639","2010-09-22T18:22:26",172.4276,-43.5648,8.98,4.54,"Ml","reviewed",57,"earthquake","WEL(GNS_Primary)","2012-04-26T15:55:00","POINT (-43.56485 172.42758)",0.0346736850452532,2010-09-22,"18:22:26"
"484","quake.3376476","3376476","2010-09-22T11:35:28",177.0721,-36.7704,270.4,4.88,"Ml","reviewed",25,"earthquake","WEL(GNS_Primary)","2012-04-26T08:53:00","POINT (-36.77045 177.07213)",0.0758577575029184,2010-09-22,"11:35:28"
"485","quake.3374912","3374912","2010-09-19T16:49:05",166.0554,-46.2412,33,4.71,"Ml","reviewed",10,"earthquake","WEL(GNS_Primary)","2012-04-26T08:50:00","POINT (-46.24118 166.05545)",0.0512861383991365,2010-09-19,"16:49:05"
"486","quake.3374803","3374803","2010-09-19T12:30:04",172.3902,-43.5595,8.43,4.54,"Ml","reviewed",55,"earthquake","WEL(GNS_Primary)","2012-04-26T08:49:00","POINT (-43.55953 172.39018)",0.0346736850452532,2010-09-19,"12:30:04"
"487","quake.3373925","3373925","2010-09-17T22:03:48",172.3937,-43.5873,9.62,4.56,"Ml","reviewed",53,"earthquake","WEL(GNS_Primary)","2012-04-26T08:48:00","POINT (-43.58726 172.39372)",0.0363078054770101,2010-09-17,"22:03:48"
"488","quake.3409039","3409039","2010-09-17T17:12:40",176.4085,-37.5976,198.02,4.66,"Ml","reviewed",55,"earthquake","WEL(GNS_Primary)","2012-04-26T09:03:00","POINT (-37.59763 176.40854)",0.0457088189614875,2010-09-17,"17:12:40"
"489","quake.3370677","3370677","2010-09-11T18:03:22",172.3925,-43.6408,9.71,4.61,"Ml","reviewed",53,"earthquake","WEL(GNS_Primary)","2012-04-26T08:39:00","POINT (-43.64082 172.39246)",0.0407380277804113,2010-09-11,"18:03:22"
"490","quake.3369542","3369542","2010-09-09T13:13:46",178.0452,-35.5911,5,4.51,"Ml","reviewed",21,"earthquake","WEL(GNS_Primary)","2012-04-26T08:36:00","POINT (-35.5911 178.0452)",0.0323593656929628,2010-09-09,"13:13:46"
"491","quake.3369346","3369346","2010-09-09T04:18:48",176.7837,-40.4187,15.71,5.28,"Ml","reviewed",82,"earthquake","WEL(GNS_Primary)","2012-04-26T08:35:00","POINT (-40.41871 176.78368)",0.190546071796325,2010-09-09,"04:18:48"
"492","quake.3368445","3368445","2010-09-07T19:49:58",172.7024,-43.592,7.48,5.02,"Ml","reviewed",64,"earthquake","WEL(GNS_Primary)","2012-04-26T08:32:00","POINT (-43.59204 172.70235)",0.10471285480509,2010-09-07,"19:49:58"
"493","quake.3368361","3368361","2010-09-07T15:59:15",172.1428,-43.4844,8.76,4.81,"Ml","reviewed",41,"earthquake","WEL(GNS_Primary)","2012-04-26T08:31:00","POINT (-43.48438 172.14282)",0.0645654229034655,2010-09-07,"15:59:15"
"494","quake.3368287","3368287","2010-09-07T12:41:10",172.4019,-43.5619,9.32,4.59,"Ml","reviewed",57,"earthquake","WEL(GNS_Primary)","2012-04-26T08:31:00","POINT (-43.56191 172.4019)",0.038904514499428,2010-09-07,"12:41:10"
"495","quake.3367989","3367989","2010-09-06T22:48:34",176.7229,-40.3884,21.14,5.22,"Ml","reviewed",57,"earthquake","WEL(GNS_Primary)","2012-04-26T08:30:00","POINT (-40.38838 176.72292)",0.165958690743756,2010-09-06,"22:48:34"
"496","quake.3367832","3367832","2010-09-06T15:24:45",172.2293,-43.645,15.28,5.34,"Ml","reviewed",63,"earthquake","WEL(GNS_Primary)","2012-04-26T08:29:00","POINT (-43.64505 172.22934)",0.218776162394955,2010-09-06,"15:24:45"
"497","quake.3367765","3367765","2010-09-06T12:21:27",171.8864,-43.5277,9.45,4.6,"Ml","reviewed",36,"earthquake","WEL(GNS_Primary)","2012-04-26T08:28:00","POINT (-43.52766 171.88638)",0.0398107170553497,2010-09-06,"12:21:27"
"498","quake.3367749","3367749","2010-09-06T11:40:50",171.8575,-43.5788,7.56,5.35,"Ml","reviewed",67,"earthquake","WEL(GNS_Primary)","2012-04-26T08:28:00","POINT (-43.57884 171.85748)",0.223872113856834,2010-09-06,"11:40:50"
"499","quake.3381030","3381030","2010-09-06T11:25:23",172.3802,-43.5639,7.72,4.54,"Ml","reviewed",45,"earthquake","WEL(GNS_Primary)","2012-04-26T09:01:00","POINT (-43.56393 172.38025)",0.0346736850452532,2010-09-06,"11:25:23"
"500","quake.3367742","3367742","2010-09-06T11:24:02",172.3801,-43.5686,8.56,5.1,"Ml","reviewed",73,"earthquake","WEL(GNS_Primary)","2012-04-26T08:28:00","POINT (-43.56865 172.3801)",0.125892541179417,2010-09-06,"11:24:02"
"501","quake.3367278","3367278","2010-09-05T16:06:26",171.8633,-43.5629,8.66,4.57,"Ml","reviewed",40,"earthquake","WEL(GNS_Primary)","2012-04-26T08:26:00","POINT (-43.56293 171.86331)",0.0371535229097173,2010-09-05,"16:06:26"
"502","quake.3367191","3367191","2010-09-05T12:18:21",177.6227,-36.314,239.43,4.69,"Ml","reviewed",18,"earthquake","WEL(GNS_Primary)","2012-04-26T08:25:00","POINT (-36.31395 177.62273)",0.0489778819368447,2010-09-05,"12:18:21"
"503","quake.3366933","3366933","2010-09-05T01:04:57",172.382,-43.6309,7.48,4.93,"Ml","reviewed",54,"earthquake","WEL(GNS_Primary)","2012-05-01T15:48:00","POINT (-43.63087 172.38203)",0.0851138038202376,2010-09-05,"01:04:57"
"504","quake.3366751","3366751","2010-09-04T17:20:32",172.1388,-43.6264,5,4.99,"Ml","reviewed",22,"earthquake","WEL(GNS_Primary)","2010-09-14T11:57:00","POINT (-43.62641 172.13876)",0.0977237220955811,2010-09-04,"17:20:32"
"505","quake.3366750","3366750","2010-09-04T17:17:56",172.1057,-43.6606,7.03,4.94,"Ml","reviewed",15,"earthquake","WEL(GNS_Primary)","2010-09-14T11:41:00","POINT (-43.66061 172.10573)",0.0870963589956081,2010-09-04,"17:17:56"
"506","quake.3366586","3366586","2010-09-04T10:38:01",171.9773,-43.252,7.66,4.89,"Ml","reviewed",15,"earthquake","WEL(GNS_Primary)","2010-09-14T10:07:00","POINT (-43.25198 171.97733)",0.0776247116628691,2010-09-04,"10:38:01"
"507","quake.3366585","3366585","2010-09-04T10:34:52",172.3811,-43.6228,5,4.6,"Ml","reviewed",16,"earthquake","WEL(GNS_Primary)","2010-09-14T09:37:00","POINT (-43.62284 172.38109)",0.0398107170553497,2010-09-04,"10:34:52"
"508","quake.3366544","3366544","2010-09-04T08:54:28",171.8559,-43.5653,8.58,4.66,"Ml","reviewed",21,"earthquake","WEL(GNS_Primary)","2010-09-14T09:24:00","POINT (-43.56532 171.85588)",0.0457088189614875,2010-09-04,"08:54:28"
"509","quake.3366504","3366504","2010-09-04T07:07:08",172.3716,-43.5923,4.24,4.72,"Ml","reviewed",21,"earthquake","WEL(GNS_Primary)","2010-09-14T09:06:00","POINT (-43.5923 172.37157)",0.0524807460249772,2010-09-04,"07:07:08"
"510","quake.3366452","3366452","2010-09-04T04:55:56",171.9684,-43.5737,4.98,5.38,"Ml","reviewed",17,"earthquake","WEL(GNS_Primary)","2010-09-13T11:03:00","POINT (-43.57366 171.96844)",0.239883291901949,2010-09-04,"04:55:56"
"511","quake.3366313","3366313","2010-09-03T23:14:55",172.1677,-43.5292,6.81,5.3,"Ml","reviewed",31,"earthquake","WEL(GNS_Primary)","2011-04-15T12:20:00","POINT (-43.52915 172.16766)",0.199526231496888,2010-09-03,"23:14:55"
"512","quake.3366310","3366310","2010-09-03T23:12:46",172.1917,-43.5147,8.53,5.32,"Ml","reviewed",26,"earthquake","WEL(GNS_Primary)","2011-04-15T12:20:00","POINT (-43.51471 172.19174)",0.208929613085404,2010-09-03,"23:12:46"
"513","quake.3366241","3366241","2010-09-03T20:15:05",172.3888,-43.5872,5,4.95,"Ml","reviewed",9,"earthquake","WEL(GNS_Primary)","2010-11-09T13:51:00","POINT (-43.58717 172.38878)",0.0891250938133746,2010-09-03,"20:15:05"
"514","quake.3366230","3366230","2010-09-03T19:56:49",172.4042,-43.6048,5,5.09,"Ml","reviewed",12,"earthquake","WEL(GNS_Primary)","2010-09-12T17:19:00","POINT (-43.60476 172.40421)",0.123026877081238,2010-09-03,"19:56:49"
"515","quake.3366215","3366215","2010-09-03T19:13:21",172.45,-43.6317,8.21,4.57,"Ml","reviewed",25,"earthquake","WEL(GNS_Primary)","2011-04-15T12:25:00","POINT (-43.63169 172.44997)",0.0371535229097173,2010-09-03,"19:13:21"
"516","quake.3366213","3366213","2010-09-03T19:07:02",172.209,-43.6043,15.78,4.8,"Ml","reviewed",29,"earthquake","WEL(GNS_Primary)","2011-04-15T12:24:00","POINT (-43.6043 172.20898)",0.0630957344480193,2010-09-03,"19:07:02"
"517","quake.3767387","3767387","2010-09-03T17:57:24",171.9127,-43.5614,5,4.52,"Ml","reviewed",21,"earthquake","WEL(GNS_Primary)","2012-09-04T17:16:00","POINT (-43.56144 171.91267)",0.0331131121482591,2010-09-03,"17:57:24"
"518","quake.3366182","3366182","2010-09-03T17:55:04",172.1584,-43.5086,5.46,4.6,"Ml","reviewed",17,"earthquake","WEL(GNS_Primary)","2011-04-28T17:04:00","POINT (-43.50863 172.15845)",0.0398107170553497,2010-09-03,"17:55:04"
"519","quake.3764663","3764663","2010-09-03T17:38:54",171.9822,-43.5242,5,4.54,"Ml","reviewed",22,"earthquake","WEL(GNS_Primary)","2012-08-31T14:26:00","POINT (-43.52419 171.98222)",0.0346736850452532,2010-09-03,"17:38:54"
"520","quake.3366174","3366174","2010-09-03T17:38:12",172.1597,-43.5271,9.62,4.52,"Ml","reviewed",28,"earthquake","WEL(GNS_Primary)","2012-09-04T10:56:00","POINT (-43.52707 172.15967)",0.0331131121482591,2010-09-03,"17:38:12"
"521","quake.3753125","3753125","2010-09-03T17:26:05",172.0946,-43.5956,7.86,4.73,"Ml","reviewed",45,"earthquake","WEL(GNS_Primary)","2012-08-08T17:00:00","POINT (-43.59563 172.09457)",0.0537031796370253,2010-09-03,"17:26:05"
